zip_code,burger_count,median,hotdog_count,mex_count,pizza_count,deli_count
60202,0,80386,0,0,0,2.0
90242,0,76695,0,0,0,3.0
95051,0,108998,0,0,0,2.0
94080,0,96033,0,0,0,4.0
37066,0,57335,0,0,0,1.0
77381,0,74749,0,0,0,6.0
10025,0,300000,0,0,0,1.0
94089,0,90728,0,0,0,2.0
75232,0,300000,0,0,0,2.0
22312,0,300000,0,0,0,4.0
77379,0,48975,0,0,0,5.0
91011,0,300000,0,0,0,2.0
11101,0,40506,0,0,0,3.0
94612,0,78171,0,0,0,2.0
77385,0,90121,0,0,0,2.0
75063,0,73694,0,0,0,8.0
91730,0,85634,0,0,0,3.0
32221,0,80713,0,0,0,1.0
60634,0,54001,0,0,0,1.0
37212,0,0,0,0,0,3.0
91306,0,300000,0,0,0,1.0
93536,0,57343,0,0,0,1.0
60613,0,117215,0,0,0,1.0
95014,0,300000,0,0,0,4.0
75218,0,55994,0,0,0,3.0
77546,0,76498,0,0,0,1.0
60657,0,58437,0,0,0,8.0
94134,0,300000,0,0,0,2.0
77089,0,300000,0,0,0,2.0
92106,0,300000,0,0,0,1.0
90740,0,65316,0,0,0,5.0
22303,0,86214,0,0,0,1.0
90230,0,300000,0,0,0,3.0
77095,0,41168,0,0,0,2.0
52601,0,300000,0,0,0,1.0
11220,0,38931,0,0,0,3.0
90212,0,89224,0,0,0,4.0
32119,0,39156,0,0,0,2.0
91104,0,300000,0,0,0,1.0
90019,0,42865,0,0,0,4.0
75146,0,52072,0,0,0,1.0
91506,0,300000,0,0,0,4.0
75035,0,300000,0,0,0,3.0
75203,0,28055,0,0,0,2.0
94109,0,105824,0,0,0,3.0
10128,0,129437,0,0,0,3.0
77301,0,56057,0,0,0,3.0
91606,0,41169,0,0,0,4.0
11373,0,28666,0,0,0,1.0
77449,0,300000,0,0,0,5.0
90712,0,99591,0,0,0,6.0
75244,0,151318,0,0,0,2.0
32311,0,38546,0,0,0,1.0
90802,0,28386,0,0,0,7.0
11201,0,105949,0,0,0,8.0
60060,0,77622,0,0,0,1.0
91024,0,90293,0,0,0,1.0
11433,0,47327,0,0,0,1.0
94121,0,131522,0,0,0,3.0
75217,0,37875,0,0,0,1.0
75061,0,52672,0,0,0,2.0
93722,0,53793,0,0,0,3.0
75238,0,34726,0,0,0,3.0
75028,0,75687,0,0,0,4.0
22314,0,99420,0,0,0,7.0
11214,0,45784,0,0,0,2.0
92833,0,300000,0,0,0,2.0
90606,0,58849,0,0,0,2.0
77036,0,20792,0,0,0,1.0
90660,0,73063,0,0,0,2.0
22304,0,201141,0,0,0,2.0
60035,0,141411,0,0,0,3.0
90039,0,300000,0,0,0,4.0
91331,0,36414,0,0,0,3.0
11105,0,65991,0,0,0,4.0
10451,0,13246,0,0,0,1.0
11211,0,87129,0,0,0,5.0
94702,0,46329,0,0,0,1.0
94112,0,83574,0,0,0,4.0
60187,0,41008,0,0,0,2.0
93535,0,38578,0,0,0,3.0
91754,0,60854,0,0,0,1.0
11233,0,59463,0,0,0,1.0
60018,0,55845,0,0,0,3.0
60659,0,72810,0,0,0,3.0
60002,0,70658,0,0,0,2.0
20190,0,142406,0,0,0,4.0
75214,0,64156,0,0,0,2.0
90025,0,97041,0,0,0,3.0
22204,0,300000,0,0,0,1.0
91770,0,66462,0,0,0,1.0
60622,0,65457,0,0,0,2.0
20111,0,86659,0,0,0,1.0
91206,0,300000,0,0,0,1.0
10001,0,40262,0,0,0,1.0
22201,0,300000,0,0,0,2.0
92105,0,300000,0,0,0,1.0
22307,0,124984,0,0,0,1.0
10314,0,108326,0,0,0,1.0
60056,0,131178,0,0,0,4.0
22044,0,197065,0,0,0,1.0
91325,0,61041,0,0,0,3.0
75032,0,0,0,0,0,2.0
75243,0,0,0,0,0,8.0
32244,0,37446,0,0,0,2.0
11432,0,49395,0,0,0,1.0
90717,0,140323,0,0,0,2.0
75180,0,55512,0,0,0,1.0
91352,0,76038,0,0,0,1.0
11232,0,47512,0,0,0,2.0
22031,0,159997,0,0,0,1.0
32205,0,300000,0,0,0,1.0
90059,0,12486,0,0,0,1.0
93703,0,21914,0,0,0,3.0
90266,0,206024,0,0,0,1.0
11222,0,63790,0,0,0,2.0
60605,0,15307,0,0,0,3.0
91016,0,70785,0,0,0,1.0
60010,0,142459,0,0,0,1.0
91605,0,26032,0,0,0,1.0
93702,0,24284,0,0,0,2.0
10009,0,23603,0,0,0,1.0
93312,0,68372,0,0,0,2.0
75235,0,55033,0,0,0,3.0
94607,0,39174,0,0,0,3.0
22152,0,147960,0,0,0,1.0
90803,0,104705,0,0,0,3.0
93711,0,83707,0,0,0,3.0
60073,0,43465,0,0,0,3.0
93721,0,27171,0,0,0,3.0
90605,0,300000,0,0,0,2.0
11375,0,103910,0,0,0,1.0
60107,0,300000,0,0,0,1.0
91107,0,24459,0,0,0,3.0
90807,0,77305,0,0,0,3.0
91604,0,300000,0,0,0,5.0
32210,0,21983,0,0,0,2.0
90805,0,52217,0,0,0,2.0
10014,0,96567,0,0,0,2.0
11229,0,67319,0,0,0,2.0
77062,0,53561,0,0,0,1.0
90221,0,43934,0,0,0,1.0
93534,0,56932,0,0,0,5.0
11415,0,82191,0,0,0,1.0
90016,0,25753,0,0,0,1.0
75252,0,300000,0,0,0,2.0
90278,0,300000,0,0,0,1.0
32114,0,33511,0,0,0,3.0
11213,0,33732,0,0,0,1.0
32003,0,300000,0,0,0,1.0
10029,0,58119,0,0,0,1.0
77071,0,33782,0,0,0,2.0
77380,0,300000,0,0,0,4.0
91790,0,300000,0,0,0,1.0
75069,0,59038,0,0,0,1.0
20136,0,134710,0,0,0,1.0
91106,0,35231,0,0,0,3.0
90301,0,32736,0,0,0,3.0
93725,0,32819,0,0,0,1.0
90220,0,43250,0,0,0,4.0
91702,0,76099,0,0,0,1.0
93445,0,48931,0,0,0,1.0
37075,0,101195,0,0,0,3.0
77099,0,30582,0,0,0,1.0
75206,0,81177,0,0,0,6.0
32225,0,100253,0,0,0,1.0
60645,0,58498,0,0,0,1.0
60188,0,300000,0,0,0,1.0
90250,0,40862,0,0,0,2.0
76014,0,300000,0,0,0,1.0
60201,0,69616,0,0,0,1.0
91740,0,300000,0,0,0,2.0
60126,0,56797,0,0,0,3.0
60101,0,50570,0,0,0,1.0
60660,0,64803,0,0,0,2.0
75070,0,101768,0,0,0,4.0
93304,0,56986,0,0,0,2.0
60612,0,11398,0,0,0,1.0
90022,0,44387,0,0,0,1.0
37043,0,48077,0,0,0,1.0
77006,0,43092,0,0,0,1.0
60160,0,40406,0,0,0,2.0
77084,0,300000,0,0,0,2.0
10461,0,47243,0,0,0,1.0
32304,0,11275,0,0,0,1.0
22046,0,116916,0,0,0,3.0
75150,0,66697,0,0,0,6.0
77389,0,300000,0,0,0,1.0
91423,0,78022,0,0,0,2.0
75209,0,44734,0,0,0,3.0
60515,0,89987,0,0,0,1.0
32257,0,300000,0,0,0,1.0
90670,0,60661,0,0,0,1.0
77339,0,96054,0,0,0,8.0
22102,0,222333,0,0,0,3.0
75062,0,300000,0,0,0,3.0
11106,0,0,0,0,0,1.0
75234,0,74707,0,0,0,2.0
10466,0,36703,0,0,0,1.0
10301,0,0,0,0,0,1.0
77083,0,300000,0,0,0,1.0
94601,0,40160,0,0,0,2.0
22206,0,99406,0,0,0,1.0
10469,0,69658,0,0,0,2.0
11219,0,27801,0,0,0,2.0
60189,0,83140,0,0,0,1.0
60137,0,119299,0,0,0,2.0
77479,0,67678,0,0,0,2.0
75093,0,93560,0,0,0,6.0
91502,0,35793,0,0,0,5.0
37027,0,121721,0,0,0,4.0
94107,0,120979,0,0,0,2.0
91326,0,300000,0,0,0,2.0
90806,0,37827,0,0,0,5.0
94127,0,300000,0,0,0,1.0
93727,0,300000,0,0,0,1.0
93311,0,91187,0,0,0,1.0
90245,0,86968,0,0,0,5.0
20164,0,300000,0,0,0,3.0
90601,0,78658,0,0,0,2.0
90046,0,46897,0,0,0,2.0
20171,0,73413,0,0,0,1.0
94608,0,20114,0,0,0,4.0
90403,0,156861,0,0,0,1.0
22207,0,300000,0,0,0,5.0
75041,0,37138,0,0,0,5.0
90720,0,43461,0,0,0,3.0
32073,0,43800,0,0,0,4.0
90716,0,96094,0,0,0,1.0
32174,0,38699,0,0,0,1.0
60015,0,300000,0,0,0,7.0
10475,0,41374,0,0,0,2.0
92110,0,122111,0,0,0,1.0
10308,0,300000,0,0,0,1.0
90602,0,48157,0,0,0,3.0
60602,0,62317,0,0,0,1.0
32246,0,76513,0,0,0,2.0
94114,0,300000,0,0,0,2.0
60302,0,98137,0,0,0,1.0
32256,0,51507,0,0,0,1.0
94609,0,79518,0,0,0,1.0
93422,0,17700,0,0,0,1.0
11372,0,46396,0,0,0,1.0
32303,0,39098,0,0,0,2.0
10038,0,49704,0,0,0,2.0
92804,0,300000,0,0,0,1.0
90201,0,56738,0,0,0,2.0
91403,0,63169,0,0,0,1.0
60618,0,109819,0,0,0,1.0
90293,0,71650,0,0,0,2.0
75231,0,26723,0,0,0,3.0
10016,0,68128,0,0,0,1.0
75020,0,300000,0,0,0,2.0
60014,0,76573,0,0,0,4.0
94117,0,300000,0,0,0,2.0
91701,0,34071,0,0,0,2.0
77477,0,56852,0,0,0,6.0
75001,0,70948,0,0,0,5.0
60061,0,51711,0,0,0,2.0
94132,0,67378,0,0,0,6.0
91103,0,44804,0,0,0,3.0
60074,0,300000,0,0,0,4.0
7206,0,59689,0,0,0,1.0
22041,0,65204,0,0,0,2.0
90048,0,62610,0,0,0,3.0
91205,0,39268,0,0,0,4.0
75208,0,43461,0,0,0,1.0
91007,0,52547,0,0,0,1.0
93705,0,58859,0,0,0,3.0
10040,0,76494,0,0,0,1.0
91344,0,300000,0,0,0,1.0
90650,0,300000,0,0,0,2.0
75007,0,65585,0,0,0,1.0
75219,0,126166,0,0,0,3.0
11215,0,73722,0,0,0,2.0
20120,0,115256,0,0,0,1.0
91724,0,62609,0,0,0,1.0
77429,0,70037,0,0,0,3.0
91343,0,85144,0,0,0,2.0
75201,0,74606,0,0,0,7.0
94085,0,115034,0,0,0,1.0
77450,0,102269,0,0,0,3.0
75081,0,83502,0,0,0,3.0
60062,0,101106,0,0,0,2.0
93433,0,300000,0,0,0,1.0
60013,0,300000,0,0,0,1.0
90211,0,60080,0,0,0,1.0
94123,0,110331,0,0,0,2.0
24202,0,51504,0,0,0,1.0
22302,0,121631,0,0,0,1.0
91030,0,55405,0,0,0,2.0
90501,0,63008,0,0,0,2.0
94544,0,51352,0,0,0,1.0
11369,0,300000,0,0,0,1.0
75205,0,215868,0,0,0,4.0
22180,0,300000,0,0,0,5.0
75074,0,105287,0,0,0,2.0
94579,0,60725,0,0,0,2.0
75098,0,84934,0,0,0,1.0
10024,0,300000,0,0,0,2.0
77504,0,78790,0,0,0,3.0
7030,0,125553,0,0,0,1.0
60646,0,111554,0,0,0,1.0
90044,0,27101,0,0,0,1.0
90045,0,107969,0,0,0,12.0
77005,0,300000,0,0,0,2.0
22150,0,88102,0,0,0,2.0
90027,0,64881,0,0,0,1.0
90620,0,73636,0,0,0,3.0
11418,0,71093,0,0,0,1.0
10455,0,21900,0,0,0,1.0
11238,0,65566,0,0,0,1.0
90808,0,300000,0,0,0,2.0
60181,0,73947,0,0,0,3.0
93704,0,75728,0,0,0,2.0
93308,0,35774,0,0,0,1.0
60640,0,62188,0,0,0,4.0
22033,0,300000,0,0,0,5.0
93420,0,63124,0,0,0,3.0
60194,0,62292,0,0,0,2.0
94070,0,69384,0,0,0,1.0
94103,0,17195,0,0,0,3.0
93710,0,30873,0,0,0,8.0
90505,0,300000,0,0,0,5.0
11378,0,49897,0,0,0,2.0
10036,0,0,0,0,0,1.0
10023,0,160021,0,0,0,1.0
91202,0,113952,0,0,0,2.0
90745,0,57020,0,0,0,4.0
90701,0,61821,0,0,0,1.0
90035,0,77492,0,0,0,1.0
20169,0,96442,0,0,0,1.0
90746,0,48895,0,0,0,8.0
37210,0,300000,0,0,0,2.0
11230,0,48180,0,0,0,1.0
91201,0,70374,0,0,0,2.0
75034,0,300000,0,0,0,8.0
22003,0,82442,0,0,0,3.0
90503,0,300000,0,0,0,4.0
20152,0,52723,0,0,0,1.0
75204,0,84399,0,0,0,2.0
60016,0,65670,0,0,0,1.0
90036,0,300000,0,0,0,1.0
77346,0,68943,0,0,0,3.0
60626,0,42875,0,0,0,2.0
90814,0,47193,0,0,0,1.0
77382,0,121972,0,0,0,1.0
75067,0,300000,0,0,0,6.0
94015,0,300000,0,0,0,1.0
10019,0,69242,0,0,0,4.0
77489,0,47940,0,0,0,1.0
37013,0,43894,0,0,0,1.0
20147,0,119556,0,0,0,6.0
93612,0,46353,0,0,0,4.0
90703,0,96089,0,0,0,2.0
75287,0,32230,0,0,0,1.0
10002,0,91469,0,0,0,2.0
75115,0,58616,0,0,0,3.0
77070,0,65430,0,0,0,1.0
22124,0,120625,0,0,0,2.0
75056,0,300000,0,0,0,5.0
94606,0,63541,0,0,0,2.0
77032,0,51439,0,0,0,2.0
22182,0,113602,0,0,0,2.0
94578,0,300000,0,0,0,1.0
75050,0,34200,0,0,0,2.0
37203,0,23571,0,0,0,2.0
60004,0,95962,0,0,0,4.0
22306,0,58295,0,0,0,1.0
11237,0,62611,0,0,0,2.0
93449,0,94742,0,0,0,2.0
11421,0,93891,0,0,0,1.0
60647,0,66598,0,0,0,6.0
10803,0,212250,0,0,0,2.0
90292,0,94781,0,0,0,2.0
91364,0,44205,0,0,0,2.0
77079,0,300000,0,0,0,1.0
90640,0,49628,0,0,0,5.0
91405,0,37333,0,0,0,3.0
60025,0,69189,0,0,0,2.0
37217,0,27852,0,0,0,1.0
90630,0,300000,0,0,0,6.0
91307,0,89857,0,0,0,1.0
94546,0,300000,0,0,0,3.0
10459,0,24844,0,0,0,1.0
60103,0,300000,0,0,0,1.0
60091,0,300000,0,0,0,2.0
11206,0,52856,0,0,0,1.0
92113,0,30148,0,0,0,1.0
60048,0,36002,0,0,0,1.0
20191,0,101584,0,0,0,2.0
90502,0,63800,0,0,0,1.0
60642,0,74140,0,0,0,3.0
92101,0,69051,0,0,0,3.0
91411,0,22542,0,0,0,1.0
32216,0,66153,0,0,0,2.0
91791,0,104414,0,0,0,2.0
77478,0,80183,0,0,0,3.0
90061,0,44268,0,0,0,1.0
60607,0,125702,0,0,0,7.0
60155,0,59028,0,0,0,2.0
75240,0,71788,0,0,0,5.0
91302,0,300000,0,0,0,1.0
11103,0,82248,0,0,0,1.0
11210,0,48829,0,0,0,2.0
90813,0,24828,0,0,0,4.0
60090,0,58788,0,0,0,3.0
20110,0,72878,0,0,0,2.0
11419,0,41819,0,0,0,1.0
75182,0,124918,0,0,0,1.0
90713,0,75940,0,0,0,2.0
60131,0,36424,0,0,0,1.0
20155,0,105372,0,0,0,2.0
90041,0,59408,0,0,0,4.0
32224,0,300000,0,0,0,1.0
92115,0,28255,0,0,0,1.0
75248,0,86387,0,0,0,2.0
77375,0,136637,0,0,0,2.0
11221,0,45627,0,0,0,1.0
60714,0,76515,0,0,0,7.0
75228,0,32787,0,0,0,2.0
10303,0,300000,0,0,0,1.0
10022,0,17622,0,0,0,1.0
75002,0,169040,0,0,0,2.0
11209,0,95157,0,0,0,1.0
22043,0,155572,0,0,0,3.0
60162,0,52069,0,0,0,2.0
60067,0,300000,0,0,0,2.0
75052,0,104518,0,0,0,3.0
93726,0,46592,0,0,0,4.0
91776,0,47607,0,0,0,1.0
37214,0,76631,0,0,0,1.0
77494,0,141709,0,0,0,3.0
75023,0,300000,0,0,0,1.0
10013,0,54857,0,0,0,1.0
92683,0,43211,0,0,0,2.0
94116,0,60686,0,0,0,2.0
93720,0,43176,0,0,0,5.0
92843,0,36354,0,0,0,1.0
91402,0,42001,0,0,0,2.0
77598,0,32372,0,0,0,2.0
93728,0,23315,0,0,0,1.0
91803,0,58614,0,0,0,1.0
91316,0,300000,0,0,0,1.0
94102,0,21830,0,0,0,2.0
92104,0,54831,0,0,0,1.0
90240,0,300000,0,0,0,1.0
11223,0,33741,0,0,0,1.0
75019,0,300000,0,0,0,3.0
75025,0,300000,0,0,0,2.0
91335,0,59693,0,0,0,3.0
75149,0,43792,0,0,0,2.0
93611,0,89265,0,0,0,5.0
90066,0,116703,0,0,0,3.0
32034,0,22789,0,0,0,2.0
91204,0,55120,0,0,0,1.0
60804,0,35830,0,0,0,2.0
22202,0,113550,0,0,0,1.0
11435,0,66568,0,0,0,1.0
60614,0,54244,0,0,0,7.0
90604,0,62108,0,0,0,1.0
91406,0,39263,0,0,0,3.0
91324,0,44427,0,0,0,8.0
93306,0,59094,0,0,0,1.0
94124,0,92794,0,0,0,1.0
90631,0,72539,0,0,0,9.0
77074,0,62806,0,0,0,1.0
77304,0,64826,0,0,0,4.0
77502,0,34116,0,0,0,2.0
60047,0,157184,0,0,0,1.0
22203,0,65963,0,0,0,6.0
22151,0,300000,0,0,0,2.0
94087,0,113437,0,0,0,3.0
91732,0,57351,0,0,0,1.0
75051,0,46591,0,0,0,3.0
92107,0,92153,0,0,0,1.0
90706,0,300000,0,0,0,2.0
94063,0,43771,0,0,0,1.0
20109,0,50724,0,0,0,3.0
91731,0,55648,0,0,0,1.0
75060,0,31748,0,0,0,3.0
11218,0,44950,0,0,0,1.0
77396,0,16245,0,0,0,1.0
77401,0,300000,0,0,0,1.0
77098,0,172493,0,0,0,3.0
37204,0,54579,0,0,0,3.0
32308,0,42408,0,0,0,2.0
90248,0,300000,0,0,0,1.0
75225,0,300000,0,0,0,3.0
77345,0,86673,0,0,0,1.0
60045,0,162335,0,0,0,1.0
91504,0,63799,0,0,0,2.0
60053,0,300000,0,0,0,1.0
90405,0,46977,0,0,0,2.0
75071,0,82641,0,0,0,2.0
77096,0,133447,0,0,0,2.0
32129,0,36907,0,0,0,2.0
90024,0,91139,0,0,0,7.0
60031,0,300000,0,0,0,5.0
20151,0,300000,0,0,0,7.0
11104,0,67771,0,0,0,1.0
60005,0,83407,0,0,0,1.0
90065,0,300000,0,0,0,2.0
20170,0,300000,0,0,0,2.0
90003,0,34678,0,0,0,1.0
90804,0,39139,0,0,0,1.0
75043,0,62805,0,0,0,3.0
94115,0,141923,0,0,0,2.0
60064,0,45288,0,0,0,1.0
90270,0,21049,0,0,0,1.0
60305,0,166684,0,0,0,1.0
32118,0,28511,0,0,0,2.0
75075,0,26215,0,0,0,7.0
60625,0,65824,0,0,0,4.0
75068,0,42947,0,0,0,1.0
77338,0,60475,0,0,0,4.0
92821,0,64980,0,0,0,1.0
91340,0,66670,0,0,0,1.0
32068,0,49944,0,0,0,1.0
22191,0,300000,0,0,0,1.0
90247,0,35604,0,0,0,2.0
91764,0,44939,0,0,0,5.0
91401,0,54369,0,0,0,2.0
20176,0,38960,0,0,0,1.0
11216,0,43209,0,0,0,1.0
32084,0,60742,0,0,0,2.0
60638,0,53244,0,0,0,1.0
91706,0,42556,0,0,0,1.0
77034,0,39263,0,0,0,2.0
75237,0,17957,0,0,0,2.0
60641,0,38893,0,0,0,2.0
93706,0,18241,0,0,0,1.0
11368,0,72674,0,0,0,1.0
10021,0,0,0,0,0,2.0
91001,0,300000,0,0,0,1.0
60164,0,42306,0,0,0,1.0
95129,0,142188,0,0,0,1.0
91367,0,72104,0,0,0,4.0
75087,0,300000,0,0,0,3.0
7302,0,40321,0,0,0,1.0
10463,0,24253,0,0,0,1.0
92845,0,300000,0,0,0,2.0
94014,0,74953,0,0,0,2.0
11354,0,57563,0,0,0,1.0
93291,0,25640,0,0,0,3.0
77056,0,45189,0,0,0,2.0
75246,0,26736,0,0,0,1.0
90815,0,63316,0,0,0,9.0
60707,0,300000,0,0,0,2.0
60172,0,97129,0,0,0,1.0
90012,0,15956,0,0,0,2.0
10065,0,118775,0,0,0,1.0
60077,0,60332,0,0,0,3.0
91101,0,43316,0,0,0,5.0
93309,0,42479,0,0,0,4.0
90068,0,98295,0,0,0,1.0
75230,0,108288,0,0,0,2.0
32217,0,16659,0,0,0,2.0
91505,0,300000,0,0,0,5.0
77388,0,109613,0,0,0,1.0
22315,0,141414,0,0,0,2.0
77373,0,58378,0,0,0,2.0
94108,0,56013,0,0,0,1.0
91203,0,34908,0,0,0,1.0
75065,0,77070,0,0,0,2.0
32207,0,29766,0,0,0,3.0
91311,0,90602,0,0,0,4.0
37211,0,300000,0,0,0,3.0
60021,0,300000,0,0,0,2.0
22192,0,78914,0,0,0,2.0
94110,0,38568,0,0,0,6.0
60007,0,48822,0,0,0,6.0
90017,0,58114,0,0,0,3.0
90056,0,38801,0,0,0,1.0
92103,0,88389,0,0,0,1.0
90010,0,300000,0,0,0,2.0
77459,0,139452,0,0,0,1.0
11102,0,81067,0,0,0,1.0
90680,0,47046,0,0,0,1.0
75024,0,93054,0,0,0,3.0
60653,0,58519,0,0,0,1.0
22015,0,138532,0,0,0,2.0
94501,0,43007,0,0,0,5.0
90621,0,52358,0,0,0,1.0
10305,0,91021,0,0,0,1.0
90034,0,300000,0,0,0,4.0
75080,0,62412,0,0,0,7.0
10004,0,0,0,0,0,3.0
91304,0,41995,0,0,0,1.0
60130,0,51303,0,0,0,1.0
75040,0,63817,0,0,0,4.0
90029,0,28797,0,0,0,1.0
90254,0,117114,0,0,0,1.0
90028,0,83180,0,0,0,3.0
37215,0,129747,0,0,0,3.0
11417,0,58417,0,0,0,1.0
37115,0,28638,0,0,0,1.0
90404,0,94342,0,0,0,1.0
92116,0,37570,0,0,0,2.0
60148,0,58725,0,0,0,2.0
